datetime_hour,site,nb_connexions,bytesin
2026-09-20 23:00:00,Site_000,12,638115221.0741371
2026-09-21 07:00:00,Site_000,27,1351466388.2712297
2026-09-21 08:00:00,Site_000,31,1498371788.4745224
2026-09-21 09:00:00,Site_000,31,1378989311.5991802
2026-09-21 10:00:00,Site_000,39,1808177787.5309796
2026-09-21 11:00:00,Site_000,31,1476098773.2747912
2026-09-21 12:00:00,Site_000,38,1906542215.6020668
2026-09-21 13:00:00,Site_000,26,1180984547.3039575
2026-09-21 14:00:00,Site_000,24,1030931898.520834
2026-09-21 15:00:00,Site_000,28,1132067138.0398083
2026-09-21 16:00:00,Site_000,23,1047359412.9424313
2026-09-21 17:00:00,Site_000,13,594254929.1264327
2026-09-21 18:00:00,Site_000,16,771082710.7214243
2026-09-21 19:00:00,Site_000,17,712238837.3668149
2026-09-21 20:00:00,Site_000,15,675852726.25862
2026-09-21 21:00:00,Site_000,6,253801762.3851445
2026-09-21 22:00:00,Site_000,16,789886751.3406501
2026-09-21 23:00:00,Site_000,24,1051496096.735875
2026-08-23 07:00:00,Site_001,10,373312437.6454555
2026-08-23 08:00:00,Site_001,12,510467921.92799866
2026-08-23 09:00:00,Site_001,26,1262895774.2919643
2026-08-23 10:00:00,Site_001,13,654379278.5329099
2026-08-23 11:00:00,Site_001,21,919804192.3170391
2026-08-23 12:00:00,Site_001,25,1001513463.7873789
2026-08-23 13:00:00,Site_001,17,847386452.0554997
2026-08-23 14:00:00,Site_001,17,684334693.1279411
2026-08-23 15:00:00,Site_001,10,347886751.9249277
2026-08-23 16:00:00,Site_001,18,843154786.1555363
2026-08-23 17:00:00,Site_001,10,499363896.2940729
2026-08-23 18:00:00,Site_001,7,291728968.2229806
2026-08-23 19:00:00,Site_001,3,117849176.30373767
2026-08-23 20:00:00,Site_001,5,211640246.9929581
2026-08-23 21:00:00,Site_001,9,412175057.97223043
2026-08-23 22:00:00,Site_001,3,177263452.59704265
2026-08-23 23:00:00,Site_001,10,410218671.94093007
2026-08-24 07:00:00,Site_001,12,579390520.6643767
2026-08-24 08:00:00,Site_001,20,947699239.7374148
2026-08-24 09:00:00,Site_001,25,1261807661.672293
2026-08-24 10:00:00,Site_001,23,1085894003.2845488
2026-08-24 11:00:00,Site_001,28,1320495194.3764076
2026-08-24 12:00:00,Site_001,27,1339706252.044916
2026-08-24 13:00:00,Site_001,28,1270677324.4716055
2026-08-24 14:00:00,Site_001,34,1523381516.9232726
2026-08-24 15:00:00,Site_001,23,1003618749.933861
2026-08-24 16:00:00,Site_001,23,1111193140.6690085
2026-08-24 17:00:00,Site_001,18,863662028.6579762
2026-08-24 18:00:00,Site_001,12,491282508.5524315
2026-08-24 19:00:00,Site_001,13,511451676.70390946
2026-08-24 20:00:00,Site_001,9,376933158.45735
2026-08-24 21:00:00,Site_001,9,435380540.6743805
2026-08-24 22:00:00,Site_001,8,329348298.26477146
2026-08-24 23:00:00,Site_001,10,417427878.8261821
2026-08-25 07:00:00,Site_001,15,755652985.3987345
2026-08-25 08:00:00,Site_001,24,1136921525.588961
2026-08-25 09:00:00,Site_001,14,566104323.0800699
2026-08-25 10:00:00,Site_001,19,835707754.6400044
2026-08-25 11:00:00,Site_001,21,879576360.2031424
2026-08-25 12:00:00,Site_001,28,1368380927.4319105
2026-08-25 13:00:00,Site_001,27,1366173356.691788
2026-08-25 14:00:00,Site_001,26,1191414470.856273
2026-08-25 15:00:00,Site_001,19,897031880.318286
2026-08-25 16:00:00,Site_001,22,1110121652.2005677
2026-08-25 17:00:00,Site_001,20,897718043.9991013
2026-08-25 18:00:00,Site_001,15,636143284.1254973
2026-08-25 19:00:00,Site_001,10,440946454.3790412
2026-08-25 20:00:00,Site_001,9,363047546.15038157
2026-08-25 21:00:00,Site_001,15,657086376.191151
2026-08-25 22:00:00,Site_001,12,602144461.8408935
2026-08-25 23:00:00,Site_001,19,830925192.5513111
2026-08-26 07:00:00,Site_001,20,870390712.2241188
2026-08-26 08:00:00,Site_001,18,716304646.671479
2026-08-26 09:00:00,Site_001,21,1008442141.6895653
2026-08-26 10:00:00,Site_001,23,934514393.3112397
2026-08-26 11:00:00,Site_001,35,1628957007.6713457
2026-08-26 12:00:00,Site_001,25,1326506400.145621
2026-08-26 13:00:00,Site_001,32,1398955752.7014966
2026-08-26 14:00:00,Site_001,27,1193775446.7159667
2026-08-26 15:00:00,Site_001,24,933824359.3684888
2026-08-26 16:00:00,Site_001,14,595971571.042716
2026-08-26 17:00:00,Site_001,14,688979706.9233854
2026-08-26 18:00:00,Site_001,7,316798835.30694187
2026-08-26 19:00:00,Site_001,6,255252687.2810005
2026-08-26 20:00:00,Site_001,12,461328692.7583717
2026-08-26 21:00:00,Site_001,6,258113841.9796802
2026-08-26 22:00:00,Site_001,10,366893853.4002664
2026-08-26 23:00:00,Site_001,16,707850129.0305816
2026-08-27 07:00:00,Site_001,15,621861433.121341
2026-08-27 08:00:00,Site_001,22,1056049109.5787487
2026-08-27 09:00:00,Site_001,23,993363949.2842333
2026-08-27 10:00:00,Site_001,37,1677056362.2451036
2026-08-27 11:00:00,Site_001,26,1145253819.539191
2026-08-27 12:00:00,Site_001,23,1179102778.3053823
2026-08-27 13:00:00,Site_001,22,882705772.5271277
2026-08-27 14:00:00,Site_001,23,995082564.8366749
2026-08-27 15:00:00,Site_001,22,1021817691.6327431
2026-08-27 16:00:00,Site_001,18,943375738.2469351
2026-08-27 17:00:00,Site_001,16,685760820.1427482
2026-08-27 18:00:00,Site_001,15,634798396.2433854
2026-08-27 19:00:00,Site_001,14,593161322.1519725
2026-08-27 20:00:00,Site_001,6,280801374.5020161
2026-08-27 21:00:00,Site_001,12,483590700.8297276
2026-08-27 22:00:00,Site_001,14,686785579.6778091
2026-08-27 23:00:00,Site_001,24,1156490409.5759354
2026-08-28 07:00:00,Site_001,10,420052253.54957455
2026-08-28 08:00:00,Site_001,19,825121447.1670251
2026-08-28 09:00:00,Site_001,17,723814656.4877944
2026-08-28 10:00:00,Site_001,30,1388372592.9073284
2026-08-28 11:00:00,Site_001,24,1129234626.0960026
2026-08-28 12:00:00,Site_001,36,1592689588.0481982
2026-08-28 13:00:00,Site_001,33,1399783742.5279505
2026-08-28 14:00:00,Site_001,21,912453710.8024881
2026-08-28 15:00:00,Site_001,19,897760402.3347652
2026-08-28 16:00:00,Site_001,13,533639355.65479577
2026-08-28 17:00:00,Site_001,19,868852803.1358865
2026-08-28 18:00:00,Site_001,11,425259982.0483428
2026-08-28 19:00:00,Site_001,7,358876131.0454532
2026-08-28 20:00:00,Site_001,14,721656603.5675921
2026-08-28 21:00:00,Site_001,12,609111685.7304877
2026-08-28 22:00:00,Site_001,16,693715978.0357618
2026-08-28 23:00:00,Site_001,18,944001325.1605792
2026-08-29 07:00:00,Site_001,10,368868794.5301796
2026-08-29 08:00:00,Site_001,7,258878956.55842927
2026-08-29 09:00:00,Site_001,17,768595325.4254675
2026-08-29 10:00:00,Site_001,20,956174018.4684337
2026-08-29 11:00:00,Site_001,17,754303060.9703122
2026-08-29 12:00:00,Site_001,26,1272961886.7128713
2026-08-29 13:00:00,Site_001,18,780300437.6966944
2026-08-29 14:00:00,Site_001,24,1050956016.4230633
2026-08-29 15:00:00,Site_001,13,576418898.0677221
2026-08-29 16:00:00,Site_001,13,590749314.272674
2026-08-29 17:00:00,Site_001,8,293065186.376215
2026-08-29 18:00:00,Site_001,5,184223708.67825785
2026-08-29 19:00:00,Site_001,1,26154230.064607028
2026-08-29 20:00:00,Site_001,2,69677226.23046511
2026-08-29 21:00:00,Site_001,3,110286560.50076236
2026-08-29 22:00:00,Site_001,8,271730190.5770591
2026-08-29 23:00:00,Site_001,9,416228056.44762236
2026-08-30 07:00:00,Site_001,7,305394415.7606644
2026-08-30 08:00:00,Site_001,21,984278282.172349
2026-08-30 09:00:00,Site_001,24,1063970516.7709241
2026-08-30 10:00:00,Site_001,17,782641305.5211488
2026-08-30 11:00:00,Site_001,34,1552878975.2341108
2026-08-30 12:00:00,Site_001,18,847288739.8019147
2026-08-30 13:00:00,Site_001,22,1023408187.0738224
2026-08-30 14:00:00,Site_001,20,900002775.9155569
2026-08-30 15:00:00,Site_001,16,681133563.1107857
2026-08-30 16:00:00,Site_001,11,520646043.0434936
2026-08-30 17:00:00,Site_001,9,436269359.2116131
2026-08-30 18:00:00,Site_001,15,639633248.8543059
2026-08-30 19:00:00,Site_001,2,76868496.26922162
2026-08-30 20:00:00,Site_001,9,471200658.3151685
2026-08-30 21:00:00,Site_001,0,0.0
2026-08-30 22:00:00,Site_001,5,246143483.87242773
2026-08-30 23:00:00,Site_001,11,442424994.30578756
2026-08-31 07:00:00,Site_001,14,602353796.1030909
2026-08-31 08:00:00,Site_001,19,883673117.0211736
2026-08-31 09:00:00,Site_001,26,986833510.6432008
2026-08-31 10:00:00,Site_001,22,963078171.0331206
2026-08-31 11:00:00,Site_001,19,877995808.9986602
2026-08-31 12:00:00,Site_001,28,1277165375.891022
2026-08-31 13:00:00,Site_001,20,1027940078.6986853
2026-08-31 14:00:00,Site_001,17,778914997.2108556
2026-08-31 15:00:00,Site_001,16,708257635.7057551
2026-08-31 16:00:00,Site_001,21,1004572314.4901748
2026-08-31 17:00:00,Site_001,22,983952309.0404556
2026-08-31 18:00:00,Site_001,8,273806540.8550128
2026-08-31 19:00:00,Site_001,12,612109911.594494
2026-08-31 20:00:00,Site_001,11,411615235.4871598
2026-08-31 21:00:00,Site_001,9,438001600.0491516
2026-08-31 22:00:00,Site_001,11,478787987.8489693
2026-08-31 23:00:00,Site_001,17,765432040.571744
2026-09-01 07:00:00,Site_001,15,745767146.7459879
2026-09-01 08:00:00,Site_001,31,1302282908.77816
2026-09-01 09:00:00,Site_001,23,1024801189.1659656
2026-09-01 10:00:00,Site_001,16,708655501.4731332
2026-09-01 11:00:00,Site_001,33,1513341662.8363044
2026-09-01 12:00:00,Site_001,27,1344956385.4827788
2026-09-01 13:00:00,Site_001,38,1692419980.6838531
2026-09-01 14:00:00,Site_001,25,1043694649.5230242
2026-09-01 15:00:00,Site_001,21,1115214383.6661093
2026-09-01 16:00:00,Site_001,27,1138911041.2688456
2026-09-01 17:00:00,Site_001,14,716347321.6632845
2026-09-01 18:00:00,Site_001,10,549297594.6626331
2026-09-01 19:00:00,Site_001,5,239281767.220753
2026-09-01 20:00:00,Site_001,12,435218281.6803204
2026-09-01 21:00:00,Site_001,12,577353972.0527073
2026-09-01 22:00:00,Site_001,15,709171718.2455627
2026-09-01 23:00:00,Site_001,14,592857419.4896396
2026-09-02 07:00:00,Site_001,19,880820398.2030402
2026-09-02 08:00:00,Site_001,17,679824491.4924318
2026-09-02 09:00:00,Site_001,27,1270544375.640851
2026-09-02 10:00:00,Site_001,29,1245243344.1155045
2026-09-02 11:00:00,Site_001,33,1345715577.1521788
2026-09-02 12:00:00,Site_001,30,1353482096.9082947
2026-09-02 13:00:00,Site_001,30,1334041942.51629
2026-09-02 14:00:00,Site_001,27,1179123242.2777798
2026-09-02 15:00:00,Site_001,26,1192658248.8615875
2026-09-02 16:00:00,Site_001,15,701470643.9542611
2026-09-02 17:00:00,Site_001,23,887524561.2090973
2026-09-02 18:00:00,Site_001,12,523586610.1815957
2026-09-02 19:00:00,Site_001,12,488148616.308612
2026-09-02 20:00:00,Site_001,9,405874345.76451445
2026-09-02 21:00:00,Site_001,15,667335747.7940516
2026-09-02 22:00:00,Site_001,9,367146666.6687459
2026-09-02 23:00:00,Site_001,17,796070933.4829333
2026-09-03 07:00:00,Site_001,19,815302912.4196455
2026-09-03 08:00:00,Site_001,17,789354182.3703609
2026-09-03 09:00:00,Site_001,18,856557716.7149798
2026-09-03 10:00:00,Site_001,26,1318462927.130268
2026-09-03 11:00:00,Site_001,31,1365167582.7292821
2026-09-03 12:00:00,Site_001,25,1137475096.1985567
2026-09-03 13:00:00,Site_001,23,1002253489.7691615
2026-09-03 14:00:00,Site_001,33,1435996345.914797
2026-09-03 15:00:00,Site_001,31,1505467009.792038
2026-09-03 16:00:00,Site_001,21,872700697.0713341
2026-09-03 17:00:00,Site_001,17,766471877.0599808
2026-09-03 18:00:00,Site_001,11,515710713.9374115
2026-09-03 19:00:00,Site_001,12,675587207.9065195
2026-09-03 20:00:00,Site_001,13,528080617.7842907
2026-09-03 21:00:00,Site_001,8,327878465.1370312
2026-09-03 22:00:00,Site_001,16,728605383.0799173
2026-09-03 23:00:00,Site_001,16,590054924.1023943
2026-09-04 07:00:00,Site_001,19,805780863.6771953
2026-09-04 08:00:00,Site_001,21,933585981.433191
2026-09-04 09:00:00,Site_001,20,834948182.317842
2026-09-04 10:00:00,Site_001,30,1214151288.971598
2026-09-04 11:00:00,Site_001,27,1285498562.870584
2026-09-04 12:00:00,Site_001,24,1063091625.3120291
2026-09-04 13:00:00,Site_001,32,1469497598.026925
2026-09-04 14:00:00,Site_001,23,947441152.1818006
2026-09-04 15:00:00,Site_001,21,816934720.294829
2026-09-04 16:00:00,Site_001,13,562796384.49321
2026-09-04 17:00:00,Site_001,15,627865763.7194732
2026-09-04 18:00:00,Site_001,11,480168232.62881726
2026-09-04 19:00:00,Site_001,12,518720007.550415
2026-09-04 20:00:00,Site_001,11,456318487.8236043
2026-09-04 21:00:00,Site_001,14,661791014.0580934
2026-09-04 22:00:00,Site_001,19,977111051.8792521
2026-09-04 23:00:00,Site_001,14,742289678.8870952
2026-09-05 07:00:00,Site_001,6,316602488.1128427
2026-09-05 08:00:00,Site_001,7,278747508.55717397
2026-09-05 09:00:00,Site_001,18,763877229.0801146
2026-09-05 10:00:00,Site_001,21,907777024.5215935
2026-09-05 11:00:00,Site_001,10,552622779.0958385
2026-09-05 12:00:00,Site_001,11,501081166.8921657
2026-09-05 13:00:00,Site_001,19,735957667.2993006
2026-09-05 14:00:00,Site_001,22,971956228.099268
2026-09-05 15:00:00,Site_001,20,849403001.2975407
2026-09-05 16:00:00,Site_001,10,487486967.76218677
2026-09-05 17:00:00,Site_001,7,325023150.84928894
2026-09-05 18:00:00,Site_001,6,175024677.90652484
2026-09-05 19:00:00,Site_001,2,106890537.93795925
2026-09-05 20:00:00,Site_001,2,96961338.09237848
2026-09-05 21:00:00,Site_001,5,270773819.16877794
2026-09-05 22:00:00,Site_001,5,167329962.62283415
2026-09-05 23:00:00,Site_001,5,221445925.5693108
2026-09-06 07:00:00,Site_001,11,470378551.0837741
2026-09-06 08:00:00,Site_001,17,679904968.6998457
2026-09-06 09:00:00,Site_001,19,886771656.7648302
2026-09-06 10:00:00,Site_001,17,742846238.8548068
2026-09-06 11:00:00,Site_001,19,923128563.9350945
2026-09-06 12:00:00,Site_001,24,1081166261.656471
2026-09-06 13:00:00,Site_001,15,561226094.0046614
2026-09-06 14:00:00,Site_001,17,720003735.853324
2026-09-06 15:00:00,Site_001,10,518527912.8362272
2026-09-06 16:00:00,Site_001,9,313079322.94879836
2026-09-06 17:00:00,Site_001,11,576379902.5515296
2026-09-06 18:00:00,Site_001,2,108298025.96433388
2026-09-06 19:00:00,Site_001,5,170062158.7573734
2026-09-06 20:00:00,Site_001,4,180179635.8736298
2026-09-06 21:00:00,Site_001,7,252371277.22791728
2026-09-06 22:00:00,Site_001,11,556157794.4802226
2026-09-06 23:00:00,Site_001,5,257307799.32236263
2026-09-07 07:00:00,Site_001,16,774153286.4575411
2026-09-07 08:00:00,Site_001,19,847650653.8682063
2026-09-07 09:00:00,Site_001,23,1177714032.8312428
2026-09-07 10:00:00,Site_001,31,1284562515.1551905
2026-09-07 11:00:00,Site_001,27,1246206033.2851167
2026-09-07 12:00:00,Site_001,29,1237064864.68071
2026-09-07 13:00:00,Site_001,31,1428790416.4039638
2026-09-07 14:00:00,Site_001,30,1338986011.117077
2026-09-07 15:00:00,Site_001,26,1225795804.5951393
2026-09-07 16:00:00,Site_001,24,1061742883.4216194
2026-09-07 17:00:00,Site_001,11,467838321.3795248
2026-09-07 18:00:00,Site_001,14,783941317.3473539
2026-09-07 19:00:00,Site_001,7,366374037.4946692
2026-09-07 20:00:00,Site_001,10,426087684.1942723
2026-09-07 21:00:00,Site_001,14,675426258.7527919
2026-09-07 22:00:00,Site_001,15,626230576.7252734
2026-09-07 23:00:00,Site_001,16,839817192.3042527
2026-09-08 07:00:00,Site_001,12,484859785.7033869
2026-09-08 08:00:00,Site_001,20,780970504.3749832
2026-09-08 09:00:00,Site_001,19,893180706.537647
2026-09-08 10:00:00,Site_001,20,920678323.1130221
2026-09-08 11:00:00,Site_001,32,1416596026.2026856
2026-09-08 12:00:00,Site_001,28,1334292584.222606
2026-09-08 13:00:00,Site_001,25,1129530768.3454356
2026-09-08 14:00:00,Site_001,26,1056880869.5875921
2026-09-08 15:00:00,Site_001,14,605865716.0033437
2026-09-08 16:00:00,Site_001,17,816909607.936204
2026-09-08 17:00:00,Site_001,28,1319266636.4524138
2026-09-08 18:00:00,Site_001,15,668054854.5324256
2026-09-08 19:00:00,Site_001,8,390236143.79319704
2026-09-08 20:00:00,Site_001,11,462399718.59667945
2026-09-08 21:00:00,Site_001,20,892168882.4966342
2026-09-08 22:00:00,Site_001,14,553257245.0132892
2026-09-08 23:00:00,Site_001,11,472926680.9523923
2026-09-09 07:00:00,Site_001,22,912024398.5529872
2026-09-09 08:00:00,Site_001,20,807888648.1240114
2026-09-09 09:00:00,Site_001,15,738737989.6584167
2026-09-09 10:00:00,Site_001,28,1334033315.2159252
2026-09-09 11:00:00,Site_001,37,1645086679.8899615
2026-09-09 12:00:00,Site_001,18,863479840.6694107
2026-09-09 13:00:00,Site_001,25,1154310124.1483798
2026-09-09 14:00:00,Site_001,24,1077259049.7002685
2026-09-09 15:00:00,Site_001,33,1463738262.2316608
2026-09-09 16:00:00,Site_001,11,477744796.98780745
2026-09-09 17:00:00,Site_001,24,1076905800.5441744
2026-09-09 18:00:00,Site_001,10,345979315.6052625
2026-09-09 19:00:00,Site_001,15,661869849.9530026
2026-09-09 20:00:00,Site_001,11,508487840.60775626
2026-09-09 21:00:00,Site_001,11,517818899.8357293
2026-09-09 22:00:00,Site_001,14,602787839.9006305
2026-09-09 23:00:00,Site_001,22,903675684.0052577
2026-09-10 07:00:00,Site_001,18,792205896.3636365
2026-09-10 08:00:00,Site_001,20,955633940.4475888
2026-09-10 09:00:00,Site_001,20,910553708.8623344
2026-09-10 10:00:00,Site_001,33,1435871909.6361082
2026-09-10 11:00:00,Site_001,35,1612282513.251277
2026-09-10 12:00:00,Site_001,29,1303970607.6409805
2026-09-10 13:00:00,Site_001,28,1377181954.185443
2026-09-10 14:00:00,Site_001,30,1305545705.4131217
2026-09-10 15:00:00,Site_001,23,1081785738.904529
2026-09-10 16:00:00,Site_001,18,817618017.3324941
2026-09-10 17:00:00,Site_001,18,804430410.8194563
2026-09-10 18:00:00,Site_001,19,828848939.6307548
2026-09-10 19:00:00,Site_001,12,522451405.11985594
2026-09-10 20:00:00,Site_001,11,495309304.2304106
2026-09-10 21:00:00,Site_001,13,577164391.8405759
2026-09-10 22:00:00,Site_001,17,703295702.669207
2026-09-10 23:00:00,Site_001,13,580615472.5733207
2026-09-11 07:00:00,Site_001,20,944404528.9496558
2026-09-11 08:00:00,Site_001,19,902557796.9510026
2026-09-11 09:00:00,Site_001,22,955337171.3937274
2026-09-11 10:00:00,Site_001,16,689105136.5099612
2026-09-11 11:00:00,Site_001,23,1073573386.1526716
2026-09-11 12:00:00,Site_001,25,1057983780.8006803
2026-09-11 13:00:00,Site_001,30,1538864060.158597
2026-09-11 14:00:00,Site_001,22,1055074718.3801514
2026-09-11 15:00:00,Site_001,36,1576428722.0887868
2026-09-11 16:00:00,Site_001,26,1160435570.7905903
2026-09-11 17:00:00,Site_001,16,567028353.2482228
2026-09-11 18:00:00,Site_001,7,298983647.1146314
2026-09-11 19:00:00,Site_001,12,591674115.4878333
2026-09-11 20:00:00,Site_001,10,519569699.34695977
2026-09-11 21:00:00,Site_001,16,690954538.1024415
2026-09-11 22:00:00,Site_001,11,536072071.44688916
2026-09-11 23:00:00,Site_001,13,710929924.2543627
2026-09-12 07:00:00,Site_001,8,361317076.7022705
2026-09-12 08:00:00,Site_001,13,550324220.1465833
2026-09-12 09:00:00,Site_001,19,960058660.9939761
2026-09-12 10:00:00,Site_001,17,724739962.342034
2026-09-12 11:00:00,Site_001,23,1237763887.23607
2026-09-12 12:00:00,Site_001,22,981656464.6283406
2026-09-12 13:00:00,Site_001,26,1072027433.0201622
2026-09-12 14:00:00,Site_001,22,936823911.0761142
2026-09-12 15:00:00,Site_001,19,746339488.1029199
2026-09-12 16:00:00,Site_001,11,436471297.49322045
2026-09-12 17:00:00,Site_001,11,533464574.99011093
2026-09-12 18:00:00,Site_001,9,385824353.5847367
2026-09-12 19:00:00,Site_001,2,85050424.49798644
2026-09-12 20:00:00,Site_001,3,132629587.79719293
2026-09-12 21:00:00,Site_001,5,216465784.9945456
2026-09-12 22:00:00,Site_001,6,207719528.34355187
2026-09-12 23:00:00,Site_001,4,177613614.117186
2026-09-13 07:00:00,Site_001,6,240973326.70268464
2026-09-13 08:00:00,Site_001,11,489191488.10076797
2026-09-13 09:00:00,Site_001,17,741179308.8611405
2026-09-13 10:00:00,Site_001,19,819081716.6358923
2026-09-13 11:00:00,Site_001,20,917240202.5897844
2026-09-13 12:00:00,Site_001,18,797966712.1867968
2026-09-13 13:00:00,Site_001,22,1081909414.4496448
2026-09-13 14:00:00,Site_001,17,682030560.3258364
2026-09-13 15:00:00,Site_001,17,801768737.5746458
2026-09-13 16:00:00,Site_001,18,887596208.7730933
2026-09-13 17:00:00,Site_001,6,270622162.14850557
2026-09-13 18:00:00,Site_001,5,267035214.75087023
2026-09-13 19:00:00,Site_001,3,155887610.2300039
2026-09-13 20:00:00,Site_001,2,99373100.93782216
2026-09-13 21:00:00,Site_001,2,75481314.93869428
2026-09-13 22:00:00,Site_001,8,336154432.8449348
2026-09-13 23:00:00,Site_001,8,288360298.9934178
2026-09-14 07:00:00,Site_001,17,851584521.1798317
2026-09-14 08:00:00,Site_001,31,1363587933.1912947
2026-09-14 09:00:00,Site_001,24,1029749651.4999609
2026-09-14 10:00:00,Site_001,26,1264423529.4736862
2026-09-14 11:00:00,Site_001,33,1736564112.8720422
2026-09-14 12:00:00,Site_001,32,1456154909.6920366
2026-09-14 13:00:00,Site_001,25,1164091885.6945176
2026-09-14 14:00:00,Site_001,19,891996838.6077516
2026-09-14 15:00:00,Site_001,23,1133104819.6291113
2026-09-14 16:00:00,Site_001,21,863732962.2238111
2026-09-14 17:00:00,Site_001,12,449992804.0048228
2026-09-14 18:00:00,Site_001,5,207823411.90000665
